person_id,display_first_last,position,season_exp,height,weight,from_year,to_year,height_inches
78247,Everette Stephens,Guard,2.0,6-2,175.0,1988.0,1990.0,74.0
78249,Jack Stephens,Guard,1.0,6-3,185.0,1955.0,1955.0,75.0
1086,Joe Stephens,Forward,3.0,6-7,210.0,1996.0,1999.0,79.0
202362,Lance Stephenson,Forward,11.0,6-5,210.0,2010.0,2021.0,77.0
1627293,Alex Stepheson,Forward,1.0,6-10,270.0,2015.0,2015.0,82.0
78250,Brook Steppe,Guard,5.0,6-5,195.0,1982.0,1988.0,77.0
78251,Barry Stevens,Guard,1.0,6-5,195.0,1992.0,1992.0,77.0
1630205,Lamar Stevens,Forward,3.0,6-6,230.0,2020.0,2023.0,78.0
78252,Wayne Stevens,Forward,1.0,6-3,185.0,1959.0,1959.0,75.0
2052,DeShawn Stevenson,Forward-Guard,14.0,6-5,218.0,2000.0,2012.0,77.0
1630597,D.J. Stewart,Guard,1.0,6-5,205.0,2021.0,2021.0,77.0
78253,Dennis Stewart,Forward,1.0,6-6,220.0,1970.0,1970.0,78.0
1630191,Isaiah Stewart,Forward-Center,3.0,6-8,250.0,2020.0,2023.0,80.0
1529,Kebu Stewart,Forward,1.0,6-8,239.0,1997.0,1997.0,80.0
1125,Larry Stewart,Forward,5.0,6-8,230.0,1991.0,1996.0,80.0
1565,Michael Stewart,Center,9.0,6-10,230.0,1997.0,2004.0,82.0
78256,Norm Stewart,Forward,1.0,6-5,205.0,1956.0,1956.0,77.0
201880,Greg Stiemsma,Center,5.0,6-11,260.0,2009.0,2014.0,83.0
78257,Steve Stipanovich,Center,5.0,6-11,245.0,1983.0,1987.0,83.0
179,Bryant Stith,Guard,11.0,6-5,210.0,1992.0,2002.0,77.0
78259,Sam Stith,Guard,1.0,6-2,185.0,1961.0,1961.0,74.0
78260,Tom Stith,Forward,1.0,6-5,210.0,1962.0,1962.0,77.0
78261,Alex Stivrins,Forward,2.0,6-8,220.0,1985.0,1992.0,80.0
204065,David Stockton,Guard,3.0,5-11,165.0,2014.0,2017.0,71.0
304,John Stockton,Guard,19.0,6-1,175.0,1984.0,2002.0,73.0
978,Peja Stojakovic,Forward,14.0,6-10,229.0,1998.0,2010.0,82.0
1055,Ed Stokes,Center,1.0,7-0,264.0,1997.0,1997.0,84.0
78264,Greg Stokes,Forward,2.0,6-10,220.0,1985.0,1989.0,82.0
203950,Jarnell Stokes,Forward-Center,4.0,6-9,255.0,2014.0,2016.0,81.0
600016,Maurice Stokes,Forward,3.0,6-7,232.0,1955.0,1957.0,79.0
78266,Art Stolkey,Guard,1.0,6-1,180.0,1946.0,1946.0,73.0
1627754,Diamond Stone,Center,2.0,6-11,255.0,2016.0,2016.0,83.0
202933,Julyan Stone,Guard,4.0,6-6,200.0,2011.0,2017.0,78.0
2852,Awvee Storey,Forward-Guard,4.0,6-6,225.0,2004.0,2007.0,78.0
757,Damon Stoudamire,Guard,14.0,5-10,171.0,1995.0,2007.0,70.0
101136,Salim Stoudamire,Guard,4.0,6-1,175.0,2005.0,2008.0,73.0
2405,Amar'e Stoudemire,Forward-Center,15.0,6-10,245.0,2002.0,2015.0,82.0
78267,Paul Stovall,Forward,1.0,6-4,215.0,1972.0,1972.0,76.0
201199,DJ Strawberry,Guard,2.0,6-5,201.0,2007.0,2007.0,77.0
78268,Joe Strawder,Center,3.0,6-10,235.0,1965.0,1967.0,82.0
78269,Bill Stricker,Forward,1.0,6-8,210.0,1970.0,1970.0,80.0
1065,Erick Strickland,Guard,10.0,6-3,218.0,1996.0,2004.0,75.0
1110,Mark Strickland,Forward,9.0,6-10,220.0,1994.0,2002.0,82.0
393,Rod Strickland,Guard,17.0,6-3,185.0,1988.0,2004.0,75.0
78270,Roger Strickland,Forward,1.0,6-5,200.0,1963.0,1963.0,77.0
78271,John Stroeder,Forward,2.0,6-10,260.0,1987.0,1988.0,82.0
400,Derek Strong,Forward,10.0,6-9,240.0,1991.0,2000.0,81.0
78273,Lamont Strothers,Guard,2.0,6-4,190.0,1991.0,1992.0,76.0
78274,John Stroud,Forward,1.0,6-7,215.0,1980.0,1980.0,79.0
1629622,Max Strus,Guard-Forward,4.0,6-5,215.0,2019.0,2023.0,77.0
201155,Rodney Stuckey,Guard,10.0,6-5,205.0,2007.0,2016.0,77.0
78275,Gene Stump,Forward,3.0,6-2,185.0,1947.0,1949.0,74.0
78276,Stan Stutz,Guard,3.0,5-10,170.0,1946.0,1948.0,70.0
1630591,Jalen Suggs,Guard,2.0,6-5,205.0,2021.0,2023.0,77.0
78277,Gary Suiter,Center,1.0,6-9,225.0,1970.0,1970.0,81.0
203096,Jared Sullinger,Center-Forward,5.0,6-9,260.0,2012.0,2016.0,81.0
201969,DaJuan Summers,Forward,5.0,6-8,240.0,2009.0,2012.0,80.0
1628410,Edmond Sumner,Guard,5.0,6-4,196.0,2017.0,2023.0,76.0
78654,Barry Sumpter,Forward,1.0,6-11,215.0,1988.0,1988.0,83.0
201180,Sun Sun,Guard,2.0,6-9,205.0,2008.0,2008.0,81.0
78278,Don Sunderlage,Guard,2.0,6-1,180.0,1953.0,1954.0,73.0
1743,Bruno Sundov,Center,8.0,7-2,260.0,1998.0,2004.0,86.0
78279,Jon Sundvold,Guard,9.0,6-2,170.0,1983.0,1991.0,74.0
682,Bob Sura,Guard,11.0,6-5,200.0,1995.0,2006.0,77.0
78280,Dick Surhoff,Forward,2.0,6-4,210.0,1952.0,1953.0,76.0
78281,Dane Suttle,Guard,2.0,6-3,190.0,1983.0,1984.0,75.0
357,Greg Sutton,Guard,3.0,6-2,185.0,1991.0,1995.0,74.0
78283,Bennie Swain,Forward,1.0,6-8,220.0,1958.0,1958.0,80.0
1628403,Caleb Swanigan,Forward,4.0,6-9,260.0,2017.0,2019.0,81.0
78284,Norm Swanson,Forward,1.0,6-6,210.0,1953.0,1953.0,78.0
78285,Dan Swartz,Forward,1.0,6-4,215.0,1962.0,1962.0,76.0
2552,Michael Sweetney,Forward,5.0,6-8,270.0,2003.0,2006.0,80.0
1631306,Cole Swider,Forward,1.0,6-9,220.0,2022.0,2023.0,81.0
2741,Robert Swift,Center,5.0,7-1,270.0,2004.0,2008.0,85.0
2031,Stromile Swift,Forward-Center,10.0,6-10,220.0,2000.0,2008.0,82.0
78286,Aaron Swinson,Forward,1.0,6-5,230.0,1994.0,1994.0,77.0
1628591,Craig Sword,Guard,2.0,6-3,196.0,2021.0,2021.0,75.0
202377,Pape Sy,Forward-Guard,2.0,6-7,225.0,2010.0,2010.0,79.0
78287,Wallace Sydnor,Guard,1.0,5-10,175.0,1946.0,1946.0,70.0
1626208,Keifer Sykes,Guard,2.0,5-11,167.0,2021.0,2021.0,71.0
1132,Larry Sykes,Forward,1.0,6-9,255.0,1995.0,1995.0,81.0
1136,Brett Szabo,Center,1.0,6-11,230.0,1996.0,1996.0,83.0
1887,Wally Szczerbiak,Guard-Forward,11.0,6-7,240.0,1999.0,2008.0,79.0
440,Zan Tabak,Center,6.0,7-0,257.0,1994.0,2000.0,84.0
2657,Yuta Tabuse,Guard,2.0,5-9,165.0,2004.0,2004.0,69.0
101147,Chris Taft,Forward,2.0,6-10,261.0,2005.0,2005.0,82.0
78291,Sid Tannenbaum,Guard,2.0,6-0,160.0,1947.0,1948.0,72.0
1434,Dragan Tarlac,Center-Forward,1.0,6-11,270.0,2000.0,2000.0,83.0
78293,Roy Tarpley,Forward,6.0,7-0,230.0,1986.0,1994.0,84.0
1630256,Jae'Sean Tate,Forward,3.0,6-5,230.0,2020.0,2023.0,77.0
78294,Earl Tatum,Guard,4.0,6-4,185.0,1976.0,1979.0,76.0
1628369,Jayson Tatum,Forward-Guard,6.0,6-8,210.0,2017.0,2023.0,80.0
204002,Edy Tavares,Center,3.0,7-3,265.0,2015.0,2016.0,87.0
78295,Anthony Taylor,Guard,1.0,6-4,175.0,1988.0,1988.0,76.0
78296,Brian Taylor,Guard,6.0,6-2,185.0,1976.0,1981.0,74.0
101182,Donell Taylor,Guard,3.0,6-5,193.0,2005.0,2006.0,77.0
78298,Fred Taylor,Guard,2.0,6-5,180.0,1970.0,1971.0,77.0
1627819,Isaiah Taylor,Guard,3.0,6-3,170.0,2016.0,2017.0,75.0
78297,Jay Taylor,Forward,1.0,6-3,190.0,1989.0,1989.0,75.0
78299,Jeff Taylor,Guard,2.0,6-4,175.0,1982.0,1986.0,76.0
203106,Jeffery Taylor,Unknown,3.0,,211.20112517580873,2012.0,2016.0,78.0584598088814
201966,Jermaine Taylor,Guard,2.0,6-4,210.0,2009.0,2010.0,76.0
1511,Johnny Taylor,Forward,3.0,6-9,220.0,1997.0,1999.0,81.0
78301,Leonard Taylor,Forward,1.0,6-8,220.0,1989.0,1989.0,80.0
1508,Maurice Taylor,Forward-Center,9.0,6-9,265.0,1997.0,2006.0,81.0
201446,Mike Taylor,Guard,2.0,6-2,165.0,2008.0,2008.0,74.0
78302,Roland Taylor,Guard,1.0,6-0,175.0,1976.0,1976.0,72.0
1630678,Terry Taylor,Forward,2.0,6-4,230.0,2021.0,2023.0,76.0
203116,Tyshawn Taylor,Guard,2.0,6-3,185.0,2012.0,2013.0,75.0
78303,Vince Taylor,Guard,1.0,6-5,180.0,1982.0,1982.0,77.0
78304,Terry Teagle,Guard,11.0,6-5,195.0,1982.0,1992.0,77.0
201952,Jeff Teague,Guard,13.0,6-3,195.0,2009.0,2020.0,75.0
203104,Marquis Teague,Guard,3.0,6-2,189.0,2012.0,2017.0,74.0
203141,Mirza Teletovic,Forward,6.0,6-9,242.0,2012.0,2017.0,81.0
2742,Sebastian Telfair,Guard,10.0,6-0,170.0,2004.0,2014.0,72.0
202066,Garrett Temple,Guard-Forward,14.0,6-6,195.0,2009.0,2022.0,78.0
1628462,Milos Teodosic,Guard,2.0,6-5,196.0,2017.0,2018.0,77.0
78305,Ira Terrell,Forward,2.0,6-8,200.0,1976.0,1978.0,80.0
1629123,Jared Terrell,Guard,2.0,6-3,227.0,2018.0,2018.0,75.0
78307,Carlos Terry,Guard,3.0,6-4,210.0,1980.0,1982.0,76.0
78306,Chuck Terry,Guard,3.0,6-6,215.0,1972.0,1976.0,78.0
78308,Claude Terry,Guard,2.0,6-5,195.0,1976.0,1977.0,77.0
1631207,Dalen Terry,Forward,1.0,6-7,195.0,2022.0,2023.0,79.0
1629150,Emanuel Terry,Forward,2.0,6-9,220.0,2018.0,2021.0,81.0
1891,Jason Terry,Guard,19.0,6-2,185.0,1999.0,2017.0,74.0
1630179,Tyrell Terry,Guard,3.0,6-2,160.0,2020.0,2021.0,74.0
1630257,Jon Teske,Center,1.0,7-1,265.0,2021.0,2021.0,85.0
201934,Hasheem Thabeet,Center,5.0,7-3,263.0,2009.0,2013.0,87.0
78309,Tom Thacker,Guard,4.0,6-2,170.0,1963.0,1967.0,74.0
1628464,Daniel Theis,Forward-Center,6.0,6-8,245.0,2017.0,2023.0,80.0
78310,Reggie Theus,Guard,13.0,6-6,190.0,1978.0,1990.0,78.0
78311,Peter Thibeaux,Forward,2.0,6-7,210.0,1984.0,1985.0,79.0
78312,Bill Thieben,Forward,2.0,6-6,215.0,1956.0,1957.0,78.0
78313,Justus Thigpen,Guard,2.0,6-1,160.0,1972.0,1973.0,73.0
78314,David Thirdkill,Forward,5.0,6-7,195.0,1982.0,1986.0,79.0
203519,Adonis Thomas,Guard-Forward,2.0,6-7,240.0,2013.0,2013.0,79.0
2873,Billy Thomas,Guard,4.0,6-5,220.0,2004.0,2007.0,77.0
1630271,Brodric Thomas,Guard,3.0,6-5,185.0,2020.0,2021.0,77.0
1630560,Cam Thomas,Guard,2.0,6-3,210.0,2021.0,2023.0,75.0
1063,Carl Thomas,Guard,3.0,6-4,195.0,1991.0,1997.0,76.0
78316,Charles Thomas,Guard,1.0,6-3,175.0,1991.0,1991.0,75.0
2041,Etan Thomas,Center,10.0,6-10,260.0,2001.0,2010.0,82.0
78317,Irving Thomas,Forward,1.0,6-8,225.0,1990.0,1990.0,80.0
202738,Isaiah Thomas,Guard,12.0,5-9,185.0,2011.0,2021.0,69.0
78318,Isiah Thomas,Guard,13.0,6-1,180.0,1981.0,1993.0,73.0
1975,Jamel Thomas,Forward,2.0,6-6,219.0,1999.0,2000.0,78.0
2839,James Thomas,Forward,2.0,6-9,245.0,2004.0,2005.0,81.0
78320,Jim Thomas,Guard,4.0,6-3,190.0,1983.0,1990.0,75.0
78321,Joe Thomas,Forward,1.0,6-6,205.0,1970.0,1970.0,78.0
1519,John Thomas,Center,6.0,6-9,265.0,1997.0,2005.0,81.0
1903,Kenny Thomas,Center-Forward,12.0,6-7,245.0,1999.0,2009.0,79.0
1629017,Khyri Thomas,Guard,4.0,6-3,210.0,2018.0,2020.0,75.0
703,Kurt Thomas,Forward,18.0,6-9,240.0,1995.0,2012.0,81.0
202498,Lance Thomas,Forward,10.0,6-8,225.0,2011.0,2019.0,80.0
202952,Malcolm Thomas,Forward,4.0,6-9,225.0,2011.0,2014.0,81.0
1629744,Matt Thomas,Guard,4.0,6-3,190.0,2019.0,2021.0,75.0
78322,Terry Thomas,Forward,1.0,6-8,220.0,1975.0,1975.0,80.0
1501,Tim Thomas,Forward,14.0,6-10,240.0,1997.0,2009.0,82.0
200748,Tyrus Thomas,Forward,8.0,6-10,225.0,2006.0,2014.0,82.0
202717,Trey Thompkins,Forward,2.0,6-10,245.0,2011.0,2011.0,82.0
78323,Bernard Thompson,Guard,5.0,6-6,210.0,1984.0,1988.0,78.0
1631,Billy Thompson,Forward,6.0,6-7,195.0,1986.0,1991.0,79.0
240,Brooks Thompson,Guard,4.0,6-4,193.0,1994.0,1997.0,76.0
78325,Corny Thompson,Forward,1.0,6-8,225.0,1982.0,1982.0,80.0
78326,David Thompson,Guard,8.0,6-4,195.0,1976.0,1983.0,76.0
101159,Dijon Thompson,Guard-Forward,2.0,6-8,200.0,2005.0,2006.0,80.0
78327,George Thompson,Guard,1.0,6-2,200.0,1974.0,1974.0,74.0
203138,Hollis Thompson,Forward,5.0,6-8,206.0,2013.0,2016.0,80.0
201574,Jason Thompson,Forward-Center,9.0,6-11,250.0,2008.0,2015.0,83.0
78328,John Thompson,Forward,2.0,6-10,225.0,1964.0,1965.0,82.0
78329,Kevin Thompson,Center,1.0,6-11,260.0,1993.0,1993.0,83.0
202691,Klay Thompson,Guard,10.0,6-6,220.0,2011.0,2023.0,78.0
78,LaSalle Thompson,Center,15.0,6-10,245.0,1982.0,1996.0,82.0
78331,Mychal Thompson,Center,12.0,6-10,226.0,1978.0,1990.0,82.0
202814,Mychel Thompson,Forward,2.0,6-6,211.0,2011.0,2011.0,78.0
78332,Paul Thompson,Guard,3.0,6-6,210.0,1983.0,1985.0,78.0
78333,Stephen Thompson,Forward,1.0,6-4,185.0,1991.0,1991.0,76.0
202684,Tristan Thompson,Center-Forward,12.0,6-9,254.0,2011.0,2023.0,81.0
1630550,JT Thor,Forward,2.0,6-9,203.0,2021.0,2023.0,81.0
78335,Rod Thorn,Guard,8.0,6-4,195.0,1963.0,1970.0,76.0
201154,Al Thornton,Forward,5.0,6-8,235.0,2007.0,2010.0,80.0
738,Bob Thornton,Forward,8.0,6-10,225.0,1985.0,1995.0,82.0
201977,Marcus Thornton,Guard-Forward,8.0,6-4,205.0,2009.0,2016.0,76.0
1628414,Sindarius Thornwell,Guard,5.0,6-4,215.0,2017.0,2020.0,76.0
901,Otis Thorpe,Center-Forward,17.0,6-10,248.0,1984.0,2000.0,82.0
9,Sedale Threatt,Guard,14.0,6-2,185.0,1983.0,1996.0,74.0
600001,Nate Thurmond,Center,14.0,6-11,225.0,1963.0,1976.0,83.0
78340,Mel Thurston,Guard,1.0,6-0,175.0,1947.0,1947.0,72.0
1629680,Matisse Thybulle,Guard-Forward,4.0,6-5,201.0,2019.0,2023.0,77.0
78341,Howard Tidrick,Guard,1.0,6-1,190.0,1948.0,1948.0,73.0
78342,Dan Tieman,Guard,1.0,6-0,185.0,1962.0,1962.0,72.0
1629681,Killian Tillie,Forward-Center,3.0,6-9,220.0,2020.0,2021.0,81.0
78343,Darren Tillis,Center,2.0,6-11,215.0,1982.0,1983.0,83.0
1630214,Xavier Tillman,Forward,3.0,6-7,245.0,2020.0,2023.0,79.0
78344,Jack Tingle,Forward,2.0,6-4,205.0,1947.0,1948.0,76.0
2224,Jamaal Tinsley,Guard,11.0,6-3,188.0,2001.0,2013.0,75.0
47,Wayman Tisdale,Forward,12.0,6-9,260.0,1985.0,1996.0,81.0
1627861,Mike Tobey,Center,1.0,7-0,260.0,2016.0,2016.0,84.0
78346,Marko Todorovich,Forward,2.0,6-5,220.0,1949.0,1950.0,77.0
78348,Ray Tolbert,Forward,5.0,6-9,225.0,1981.0,1988.0,81.0
78347,Tom Tolbert,Forward,7.0,6-7,235.0,1988.0,1994.0,79.0
201229,Anthony Tolliver,Forward,14.0,6-8,240.0,2008.0,2020.0,80.0
78349,Dean Tolson,Forward,3.0,6-8,190.0,1974.0,1977.0,80.0
78350,Rudy Tomjanovich,Forward,11.0,6-8,218.0,1970.0,1980.0,80.0
78352,Sedric Toney,Guard,5.0,6-2,178.0,1985.0,1993.0,74.0
78353,Andy Tonkovich,Guard,1.0,6-1,185.0,1948.0,1948.0,73.0
342,Andy Toolson,Forward,2.0,6-6,210.0,1990.0,1995.0,78.0
78355,Jack Toomay,Center,3.0,6-6,215.0,1947.0,1949.0,78.0
78356,Bernard Toone,Forward,1.0,6-9,210.0,1979.0,1979.0,81.0
1630167,Obi Toppin,Forward,3.0,6-9,220.0,2020.0,2023.0,81.0
78357,Irv Torgoff,Forward,3.0,6-1,192.0,1946.0,1948.0,73.0
78358,Gene Tormohlen,Center,6.0,6-8,230.0,1962.0,1969.0,80.0
2351,Oscar Torres,Guard-Forward,2.0,6-6,210.0,2001.0,2002.0,78.0
1629308,Juan Toscano-Anderson,Forward,4.0,6-6,209.0,2019.0,2023.0,78.0
78359,Bill Tosheff,Guard,3.0,6-1,175.0,1951.0,1953.0,73.0
78360,Bob Tough,Guard,2.0,6-0,185.0,1948.0,1949.0,72.0
1626253,Axel Toupane,Guard-Forward,4.0,6-7,210.0,2015.0,2020.0,79.0
78361,Monte Towe,Guard,1.0,5-7,150.0,1976.0,1976.0,67.0
700,Keith Tower,Center,4.0,6-11,250.0,1993.0,1996.0,83.0
78363,William Towery,Center,2.0,6-4,210.0,1948.0,1949.0,76.0
78364,Linton Townes,Forward,3.0,6-7,190.0,1982.0,1984.0,79.0
78365,Raymond Townsend,Guard,3.0,6-3,175.0,1978.0,1981.0,75.0
78366,George Trapp,Forward,6.0,6-8,205.0,1971.0,1976.0,80.0
78367,John Trapp,Forward,5.0,6-7,210.0,1968.0,1972.0,79.0
1714,Robert Traylor,Forward-Center,8.0,6-8,284.0,1998.0,2004.0,80.0
1629018,Gary Trent Jr.,Guard-Forward,5.0,6-5,209.0,2018.0,2023.0,77.0
2244,Jeff Trepagnier,Guard,4.0,6-4,200.0,2001.0,2003.0,76.0
78651,John Tresvant,Forward,9.0,6-7,215.0,1964.0,1972.0,79.0
1629019,Allonzo Trier,Guard,2.0,6-4,200.0,2018.0,2019.0,76.0
78368,Dick Triptow,Guard,2.0,6-0,170.0,1948.0,1949.0,72.0
78369,Kelly Tripucka,Forward,10.0,6-6,220.0,1981.0,1990.0,78.0
2456,Cezary Trybanski,Center,3.0,7-2,240.0,2002.0,2003.0,86.0
2054,Jake Tsakalidis,Center,8.0,7-2,290.0,2000.0,2006.0,86.0
78370,John Tschogl,Forward,3.0,6-6,206.0,1972.0,1974.0,78.0
78371,Lou Tsioropoulos,Forward,3.0,6-5,190.0,1956.0,1958.0,77.0
2401,Nikoloz Tskitishvili,Forward,5.0,7-0,225.0,2002.0,2005.0,84.0
78372,Al Tucker,Forward,4.0,6-8,190.0,1967.0,1970.0,80.0
201169,Alando Tucker,Forward,4.0,6-6,205.0,2007.0,2009.0,78.0
141,Anthony Tucker,Forward,1.0,6-8,220.0,1994.0,1994.0,80.0
78374,Jim Tucker,Forward,3.0,6-7,185.0,1954.0,1956.0,79.0
200782,P.J. Tucker,Forward,12.0,6-5,245.0,2006.0,2023.0,77.0
1629730,Rayjon Tucker,Guard,4.0,6-3,209.0,2019.0,2021.0,75.0
78375,Trent Tucker,Guard,11.0,6-5,193.0,1982.0,1992.0,77.0
101142,Ronny Turiaf,Center,10.0,6-10,249.0,2005.0,2014.0,82.0
1726,Mirsad Turkcan,Forward,1.0,6-9,216.0,1999.0,1999.0,81.0
2045,Hedo Turkoglu,Forward,15.0,6-10,220.0,2000.0,2014.0,82.0
78377,Andre Turner,Guard,6.0,5-11,160.0,1986.0,1991.0,71.0
78385,Bill Turner,Forward,6.0,6-7,220.0,1967.0,1972.0,79.0
78378,Elston Turner,Guard,8.0,6-5,190.0,1981.0,1988.0,77.0
202323,Evan Turner,Guard-Forward,11.0,6-6,220.0,2010.0,2019.0,78.0
78379,Henry Turner,Guard,2.0,6-7,200.0,1989.0,1994.0,79.0
78380,Jack Turner,Guard,1.0,6-4,170.0,1954.0,1954.0,76.0
78382,Jack Turner,Guard,1.0,6-5,200.0,1961.0,1961.0,77.0
1819,John Turner,Forward,1.0,6-8,245.0,1991.0,1991.0,80.0
1626167,Myles Turner,Center-Forward,8.0,6-11,250.0,2015.0,2023.0,83.0
1943,Wayne Turner,Guard,1.0,6-2,190.0,1999.0,1999.0,74.0
78386,Mel Turpin,Center,5.0,6-11,240.0,1984.0,1989.0,83.0
78387,Dave Twardzik,Guard,4.0,6-1,175.0,1976.0,1979.0,73.0
78388,Jack Twyman,Forward,11.0,6-6,210.0,1955.0,1965.0,78.0
189,B.J. Tyler,Guard,1.0,6-1,185.0,1994.0,1994.0,73.0
202719,Jeremy Tyler,Forward,4.0,6-10,250.0,2011.0,2013.0,82.0
78390,Terry Tyler,Forward,11.0,6-7,215.0,1978.0,1988.0,79.0
78391,Charlie Tyra,Center,5.0,6-8,230.0,1957.0,1961.0,80.0
202775,Edwin Ubiles,Forward-Guard,1.0,6-6,204.0,2011.0,2011.0,78.0
202327,Ekpe Udoh,Center-Forward,8.0,6-10,245.0,2010.0,2018.0,82.0
2137,Ime Udoka,Guard-Forward,8.0,6-5,220.0,2003.0,2010.0,77.0
2757,Beno Udrih,Guard,14.0,6-3,205.0,2004.0,2016.0,75.0
101146,Roko Ukic,Guard,2.0,6-5,190.0,2007.0,2009.0,77.0
1627755,Tyler Ulis,Guard,4.0,5-10,160.0,2016.0,2018.0,70.0
1630649,Stanley Umude,Guard,1.0,6-6,210.0,2022.0,2022.0,78.0
78392,Wes Unseld,Center,13.0,6-7,245.0,1968.0,1980.0,79.0
78394,Kelvin Upshaw,Guard,3.0,6-2,180.0,1988.0,1990.0,74.0
1627784,Jarrod Uthoff,Forward,3.0,6-9,220.0,2016.0,2019.0,81.0
202386,Ben Uzoh,Guard,3.0,6-3,205.0,2010.0,2011.0,75.0
201987,Robert Vaden,Guard-Forward,1.0,6-5,205.0,2010.0,2010.0,77.0
202685,Jonas Valanciunas,Center,11.0,6-11,265.0,2012.0,2023.0,83.0
78395,Darnell Valentine,Guard,9.0,6-2,183.0,1981.0,1990.0,74.0
1627756,Denzel Valentine,Guard,6.0,6-4,220.0,2016.0,2021.0,76.0
78396,Ron Valentine,Forward,1.0,6-7,210.0,1980.0,1980.0,79.0
78397,John Vallely,Guard,2.0,6-3,185.0,1970.0,1971.0,75.0
78398,Dick Van Arsdale,Guard,12.0,6-5,210.0,1965.0,1976.0,77.0
78399,Tom Van Arsdale,Forward,12.0,6-5,202.0,1965.0,1976.0,77.0
78401,Butch Van Breda Kolff,Guard-Forward,4.0,6-3,185.0,1946.0,1949.0,75.0
78400,Jan Van Breda Kolff,Forward,7.0,6-7,195.0,1976.0,1982.0,79.0
89,Nick Van Exel,Guard,13.0,6-1,190.0,1993.0,2005.0,73.0
1496,Keith Van Horn,Forward,10.0,6-10,245.0,1997.0,2005.0,82.0
78406,Norm Van Lier,Guard,10.0,6-1,173.0,1969.0,1978.0,73.0
1627832,Fred VanVleet,Guard,7.0,6-0,197.0,2016.0,2023.0,72.0
78402,Gene Vance,Guard,5.0,6-3,195.0,1947.0,1951.0,75.0
78403,Log Vander Velden,Forward,1.0,6-8,215.0,1995.0,1995.0,80.0
1629020,Jarred Vanderbilt,Forward,5.0,6-8,214.0,2018.0,2023.0,80.0
78405,Ernie Vandeweghe,Forward,6.0,6-3,195.0,1949.0,1955.0,75.0
78404,Kiki Vandeweghe,Forward,13.0,6-8,220.0,1980.0,1992.0,80.0
78407,Nick Vanos,Center,2.0,7-1,255.0,1985.0,1986.0,85.0
2128,David Vanterpool,Guard,1.0,6-5,200.0,2000.0,2000.0,77.0
2760,Anderson Varejao,Forward,14.0,6-11,260.0,2004.0,2020.0,83.0
202363,Jarvis Varnado,Forward-Center,2.0,6-9,230.0,2012.0,2013.0,81.0
202349,Greivis Vasquez,Guard,7.0,6-6,217.0,2010.0,2016.0,78.0
1630170,Devin Vassell,Guard-Forward,3.0,6-5,200.0,2020.0,2023.0,77.0
78409,Charles Vaughn,Guard,5.0,6-3,190.0,1962.0,1966.0,75.0
710,David Vaughn,Forward,4.0,6-9,240.0,1995.0,1998.0,81.0
1521,Jacque Vaughn,Guard,13.0,6-1,190.0,1997.0,2008.0,73.0
1626173,Rashad Vaughn,Guard,3.0,6-6,202.0,2015.0,2017.0,78.0
78411,Virgil Vaughn,Forward,1.0,6-4,205.0,1946.0,1946.0,76.0
919,Loy Vaught,Forward-Center,11.0,6-9,240.0,1990.0,2000.0,81.0
78413,Bob Verga,Guard,1.0,6-1,190.0,1973.0,1973.0,73.0
78414,Peter Verhoeven,Forward,6.0,6-9,215.0,1981.0,1986.0,81.0
202686,Jan Vesely,Forward,3.0,7-0,242.0,2011.0,2013.0,84.0
78415,Gundars Vetra,Forward,1.0,6-6,195.0,1992.0,1992.0,78.0
78416,Joao Vianna,Forward,1.0,6-9,215.0,1991.0,1991.0,81.0
1630492,Luca Vildoza,Guard,2.0,6-3,190.0,2020.0,2021.0,75.0
101111,Charlie Villanueva,Forward,12.0,6-11,232.0,2005.0,2015.0,83.0
1629216,Gabe Vincent,Guard,4.0,6-2,200.0,2019.0,2023.0,74.0
78418,Jay Vincent,Forward,9.0,6-7,220.0,1981.0,1989.0,79.0
78417,Sam Vincent,Guard,7.0,6-2,185.0,1985.0,1991.0,74.0
200790,Marcus Vinicius,Forward,2.0,6-8,225.0,2006.0,2007.0,80.0
1844,Fred Vinson,Guard,2.0,6-4,190.0,1994.0,1999.0,76.0
78419,Gary Voce,Forward,1.0,6-9,240.0,1989.0,1989.0,81.0
78420,Floyd Volker,Forward,1.0,6-4,205.0,1949.0,1949.0,76.0
78421,Alexander Volkov,Center,2.0,6-10,218.0,1989.0,1991.0,82.0
78422,Whitey Von Nieda,Unknown,1.0,,211.20112517580873,1949.0,1949.0,78.0584598088814
203943,Noah Vonleh,Forward,8.0,6-10,257.0,2014.0,2022.0,82.0
2063,Jake Voskuhl,Center,10.0,6-11,255.0,2000.0,2008.0,83.0
78423,Danny Vranes,Forward,7.0,6-7,210.0,1981.0,1987.0,79.0
2582,Slavko Vranes,Center,1.0,7-5,275.0,2003.0,2003.0,89.0
1037,Stojko Vrankovic,Center,5.0,7-2,260.0,1990.0,1998.0,86.0
78425,Brett Vroman,Center,1.0,7-0,220.0,1980.0,1980.0,84.0
2761,Jackson Vroman,Forward-Center,2.0,6-10,220.0,2004.0,2005.0,82.0
202696,Nikola Vucevic,Center,12.0,6-10,260.0,2011.0,2023.0,82.0
2756,Sasha Vujacic,Guard,11.0,6-7,195.0,2004.0,2016.0,79.0
1629731,Dean Wade,Forward-Center,4.0,6-9,228.0,2019.0,2023.0,81.0
